symbol,entry_time,entry_price,stop_loss_price,exit_price,exit_time,pnl_amount,pnl_pct,quantity
WAXPUSDT,2025-06-29 02:00:00,0.020000,0.019900,0.020000,2025-06-29 02:30:00,-188.72,-10.00%,-94358.000000
XLMUSDT,2025-06-29 02:00:00,0.237940,0.236750,0.238340,2025-06-29 02:30:00,-233.21,-1.01%,-97169.000000
ZILUSDT,2025-06-29 02:00:00,0.010740,0.010686,0.010740,2025-06-29 02:30:00,-757.12,-18.62%,-378560.000000
1000FLOKIUSDT,2025-06-29 02:05:00,0.074130,0.073760,0.074040,2025-06-29 02:35:00,-1497.73,-2.58%,-784153.000000
1MBABYDOGEUSDT,2025-06-29 02:05:00,0.001163,0.001157,0.001164,2025-06-29 02:35:00,-17949.04,-172.00%,-8971382.000000
ALPINEUSDT,2025-06-29 02:05:00,0.686200,0.682770,0.686500,2025-06-29 02:35:00,-3.88,-0.34%,-1688.000000
ALTUSDT,2025-06-29 02:05:00,0.027070,0.026935,0.027080,2025-06-29 02:35:00,-3045.76,-7.43%,-1515302.000000
ARPAUSDT,2025-06-29 02:05:00,0.018600,0.018507,0.018670,2025-06-29 02:35:00,-178.55,-11.13%,-86256.000000
AUCTIONUSDT,2025-06-29 02:05:00,8.915000,8.870444,8.915000,2025-06-29 02:35:00,-3.03,-0.02%,-1517.000000
CAKEUSDT,2025-06-29 02:05:00,2.238900,2.227706,2.238200,2025-06-29 02:35:00,-31.16,-0.06%,-23972.000000
DEGOUSDT,2025-06-29 02:05:00,1.051000,1.045756,1.056000,2025-06-29 02:35:00,-139.27,-0.67%,-19895.000000
ENSUSDT,2025-06-29 02:05:00,18.494000,18.401558,18.546000,2025-06-29 02:35:00,-120.80,-0.29%,-2237.000000
ETHFIUSDC,2025-06-29 02:05:00,0.919100,0.914505,0.919400,2025-06-29 02:35:00,-12.81,-0.25%,-5571.000000
ETHFIUSDT,2025-06-29 02:05:00,0.919200,0.914606,0.919500,2025-06-29 02:35:00,-218.22,-0.25%,-94878.000000
ETHUSDT_250926,2025-06-29 02:05:00,2459.590000,2447.295934,2460.640000,2025-06-29 02:35:00,-3.16,-0.04%,-3.000000
FARTCOINUSDT,2025-06-29 02:05:00,1.086800,1.081371,1.094000,2025-06-29 02:35:00,-847.26,-0.85%,-92094.000000
FHEUSDT,2025-06-29 02:05:00,0.075250,0.074874,0.075370,2025-06-29 02:35:00,-58.38,-2.82%,-27539.000000
HFTUSDT,2025-06-29 02:05:00,0.057580,0.057293,0.057800,2025-06-29 02:35:00,-3867.73,-3.86%,-1742222.000000
HIGHUSDT,2025-06-29 02:05:00,0.504600,0.502078,0.505300,2025-06-29 02:35:00,-9.50,-0.54%,-3520.000000
HIVEUSDT,2025-06-29 02:05:00,0.199480,0.198483,0.199720,2025-06-29 02:35:00,-24.32,-1.12%,-10859.000000
MELANIAUSDT,2025-06-29 02:05:00,0.198800,0.197806,0.198500,2025-06-29 02:35:00,-855.25,-0.86%,-503089.000000
NFPUSDT,2025-06-29 02:05:00,0.054750,0.054476,0.054820,2025-06-29 02:35:00,-124.59,-3.78%,-60186.000000
NXPCUSDT,2025-06-29 02:05:00,0.923870,0.919254,0.922350,2025-06-29 02:35:00,-51.99,-0.05%,-108317.000000
ONGUSDT,2025-06-29 02:05:00,0.165430,0.164603,0.165990,2025-06-29 02:35:00,-30.21,-1.55%,-11801.000000
PUNDIXUSDT,2025-06-29 02:05:00,0.273100,0.271735,0.272900,2025-06-29 02:35:00,-4.21,-0.66%,-2337.000000
RESOLVUSDT,2025-06-29 02:05:00,0.155440,0.154664,0.154890,2025-06-29 02:35:00,-934.80,-0.93%,-644693.000000
RONINUSDT,2025-06-29 02:05:00,0.437100,0.434915,0.437200,2025-06-29 02:35:00,-14.39,-0.48%,-6853.000000
TNSRUSDT,2025-06-29 02:05:00,0.111400,0.110843,0.111300,2025-06-29 02:35:00,-50.40,-1.71%,-26528.000000
TRUUSDT,2025-06-29 02:05:00,0.028890,0.028746,0.028930,2025-06-29 02:35:00,-194.45,-7.06%,-95317.000000
WALUSDT,2025-06-29 02:05:00,0.391300,0.389346,0.394900,2025-06-29 02:35:00,-179.54,-1.43%,-32061.000000
ZETAUSDT,2025-06-29 02:05:00,0.175900,0.175022,0.175600,2025-06-29 02:35:00,-67.42,-0.97%,-39658.000000
BRUSDT,2025-06-29 02:10:00,0.079650,0.079252,0.079680,2025-06-29 02:40:00,-816.70,-2.55%,-402314.000000
GRASSUSDT,2025-06-29 02:10:00,1.158900,1.153106,1.166900,2025-06-29 02:40:00,-122.80,-0.86%,-12280.000000
NEOUSDC,2025-06-29 02:10:00,5.483000,5.455585,5.484000,2025-06-29 02:40:00,-3.37,-0.05%,-1124.000000
OLUSDT,2025-06-29 02:10:00,0.030070,0.029920,0.030380,2025-06-29 02:40:00,-1664.73,-7.68%,-720663.000000
POWRUSDT,2025-06-29 02:10:00,0.150800,0.150046,0.151100,2025-06-29 02:40:00,-94.98,-1.53%,-41297.000000
RPLUSDT,2025-06-29 02:10:00,5.046000,5.020777,5.053000,2025-06-29 02:40:00,-13.07,-0.18%,-1452.000000
SLERFUSDT,2025-06-29 02:10:00,0.068710,0.068367,0.068680,2025-06-29 02:40:00,-17.34,-2.87%,-8800.000000
TAIKOUSDT,2025-06-29 02:10:00,0.375500,0.373623,0.376900,2025-06-29 02:40:00,-6.91,-0.91%,-2033.000000
ZENUSDT,2025-06-29 02:10:00,7.498000,7.460553,7.547000,2025-06-29 02:40:00,-543.25,-0.68%,-10652.000000
1000SHIBUSDC,2025-06-29 02:15:00,0.011534,0.011476,0.011523,2025-06-29 02:45:00,-605.28,-17.24%,-304315.000000
ACXUSDT,2025-06-29 02:15:00,0.134600,0.133928,0.134500,2025-06-29 02:45:00,-56.13,-1.41%,-29541.000000
ALICEUSDT,2025-06-29 02:15:00,0.368000,0.366162,0.369000,2025-06-29 02:45:00,-34.97,-0.82%,-11655.000000
ARCUSDT,2025-06-29 02:15:00,0.026610,0.026477,0.026490,2025-06-29 02:45:00,-1652.51,-7.07%,-878995.000000
ARKMUSDT,2025-06-29 02:15:00,0.451900,0.449641,0.452200,2025-06-29 02:45:00,-55.19,-0.51%,-23996.000000
BANANAUSDT,2025-06-29 02:15:00,16.801000,16.717009,16.798000,2025-06-29 02:45:00,0.29,0.01%,-285.000000
BMTUSDT,2025-06-29 02:15:00,0.139070,0.138375,0.139860,2025-06-29 02:45:00,-914.45,-2.01%,-327760.000000
BSVUSDT,2025-06-29 02:15:00,30.770000,30.616229,30.740000,2025-06-29 02:45:00,3.64,0.09%,-130.000000
DENTUSDT,2025-06-29 02:15:00,0.000574,0.000571,0.000574,2025-06-29 02:45:00,-13219.61,-348.43%,-6609807.000000
GHSTUSDT,2025-06-29 02:15:00,0.361400,0.359596,0.360600,2025-06-29 02:45:00,-25.21,-0.33%,-21008.000000
IDUSDT,2025-06-29 02:15:00,0.153350,0.152583,0.153050,2025-06-29 02:45:00,-118.38,-1.11%,-69633.000000
LINKUSDT,2025-06-29 02:15:00,13.335000,13.268332,13.341000,2025-06-29 02:45:00,-59.99,-0.06%,-7499.000000
METISUSDT,2025-06-29 02:15:00,14.440000,14.367812,14.370000,2025-06-29 02:45:00,8.30,0.47%,-122.000000
NEIROETHUSDT,2025-06-29 02:15:00,0.077500,0.077113,0.077360,2025-06-29 02:45:00,-131.63,-2.40%,-70767.000000
NILUSDT,2025-06-29 02:15:00,0.276700,0.275317,0.276800,2025-06-29 02:45:00,-185.36,-0.76%,-88268.000000
SIRENUSDT,2025-06-29 02:15:00,0.052710,0.052447,0.053310,2025-06-29 02:45:00,-749.74,-4.93%,-288363.000000
STGUSDT,2025-06-29 02:15:00,0.153900,0.153131,0.153900,2025-06-29 02:45:00,-57.48,-1.30%,-28738.000000
TUSDT,2025-06-29 02:15:00,0.017490,0.017403,0.017400,2025-06-29 02:45:00,-8689.05,-10.92%,-4549239.000000
AIOTUSDT,2025-06-29 02:20:00,0.148200,0.147460,0.148160,2025-06-29 02:50:00,-20.93,-1.32%,-10679.000000
DOLOUSDT,2025-06-29 02:20:00,0.036319,0.036138,0.036764,2025-06-29 02:50:00,-136.48,-6.73%,-55821.000000
ETHBTC,2025-06-29 02:20:00,0.022676,0.022563,0.022672,2025-06-29 02:50:00,-0.04,-8.80%,-20.000000
FORTHUSDT,2025-06-29 02:20:00,2.367000,2.355170,2.366000,2025-06-29 02:50:00,-0.81,-0.04%,-805.000000
GRIFFAINUSDT,2025-06-29 02:20:00,0.040730,0.040527,0.040690,2025-06-29 02:50:00,-1430.80,-4.81%,-729999.000000
HUMAUSDT,2025-06-29 02:20:00,0.032960,0.032796,0.033080,2025-06-29 02:50:00,-3221.11,-6.43%,-1519390.000000
JTOUSDT,2025-06-29 02:20:00,2.258200,2.246914,2.249300,2025-06-29 02:50:00,305.68,0.31%,-44301.000000
KAITOUSDC,2025-06-29 02:20:00,1.552700,1.544950,1.563700,2025-06-29 02:50:00,-360.70,-0.84%,-27746.000000
KAITOUSDT,2025-06-29 02:20:00,1.553000,1.545253,1.563400,2025-06-29 02:50:00,-800.31,-0.80%,-64541.000000
LQTYUSDT,2025-06-29 02:20:00,1.501800,1.494318,1.520300,2025-06-29 02:50:00,-1369.89,-1.37%,-66824.000000
NTRNUSDT,2025-06-29 02:20:00,0.085000,0.084575,0.084900,2025-06-29 02:50:00,-17.32,-2.24%,-9117.000000
PONKEUSDT,2025-06-29 02:20:00,0.121970,0.121360,0.122570,2025-06-29 02:50:00,-174.08,-2.13%,-66952.000000
PUFFERUSDT,2025-06-29 02:20:00,0.154920,0.154145,0.154640,2025-06-29 02:50:00,-5.78,-1.11%,-3360.000000
PUMPBTCUSDT,2025-06-29 02:20:00,0.037660,0.037472,0.037820,2025-06-29 02:50:00,-41.92,-5.74%,-19407.000000
1INCHUSDT,2025-06-29 02:25:00,0.177400,0.176514,0.177600,2025-06-29 02:55:00,-64.40,-1.24%,-29274.000000
BIDUSDT,2025-06-29 02:25:00,0.139750,0.139052,0.141040,2025-06-29 02:55:00,-2357.02,-2.35%,-716420.000000
BUSDT,2025-06-29 02:25:00,0.329980,0.328331,0.330570,2025-06-29 02:55:00,-84.48,-0.78%,-32618.000000
COWUSDT,2025-06-29 02:25:00,0.280400,0.278999,0.281900,2025-06-29 02:55:00,-86.82,-1.25%,-24806.000000
DIAUSDT,2025-06-29 02:25:00,0.378100,0.376210,0.378900,2025-06-29 02:55:00,-32.44,-0.74%,-11585.000000
EPTUSDT,2025-06-29 02:25:00,0.004262,0.004241,0.004288,2025-06-29 02:55:00,-1325.60,-47.54%,-654292.000000
FIDAUSDT,2025-06-29 02:25:00,0.066630,0.066297,0.066710,2025-06-29 02:55:00,-1431.97,-3.12%,-688445.000000
LINKUSDC,2025-06-29 02:25:00,13.349000,13.282271,13.373000,2025-06-29 02:55:00,-57.62,-0.19%,-2216.000000
MAVIAUSDT,2025-06-29 02:25:00,0.139400,0.138703,0.140100,2025-06-29 02:55:00,-74.07,-1.94%,-27435.000000
PHBUSDT,2025-06-29 02:25:00,0.420400,0.418299,0.422100,2025-06-29 02:55:00,-56.55,-0.88%,-15284.000000
POLUSDT,2025-06-29 02:25:00,0.177080,0.176195,0.177840,2025-06-29 02:55:00,-503.65,-1.56%,-182482.000000
QNTUSDT,2025-06-29 02:25:00,109.360000,108.813459,109.820000,2025-06-29 02:55:00,-63.76,-0.42%,-138.000000
REDUSDT,2025-06-29 02:25:00,0.285500,0.284074,0.287100,2025-06-29 02:55:00,-28.26,-1.26%,-7851.000000
RUNEUSDT,2025-06-29 02:25:00,1.347000,1.340270,1.350000,2025-06-29 02:55:00,-81.90,-0.37%,-16380.000000
THETAUSDT,2025-06-29 02:25:00,0.667700,0.664366,0.669700,2025-06-29 02:55:00,-156.19,-0.60%,-39048.000000
TRUMPUSDC,2025-06-29 02:25:00,9.054000,9.008738,9.071000,2025-06-29 02:55:00,-23.01,-0.21%,-1211.000000
UXLINKUSDT,2025-06-29 02:25:00,0.322500,0.320888,0.322900,2025-06-29 02:55:00,-51.43,-0.74%,-21429.000000
XMRUSDT,2025-06-29 02:25:00,319.500000,317.903899,319.690000,2025-06-29 02:55:00,-43.78,-0.06%,-228.000000
ZRXUSDT,2025-06-29 02:25:00,0.217000,0.215915,0.217700,2025-06-29 02:55:00,-678.43,-1.24%,-251271.000000
1000XECUSDT,2025-06-29 02:30:00,0.018630,0.018537,0.018610,2025-06-29 03:00:00,-774.67,-10.63%,-391246.000000
BICOUSDT,2025-06-29 02:30:00,0.090600,0.090147,0.091200,2025-06-29 03:00:00,-67.16,-2.87%,-25829.000000
ICXUSDT,2025-06-29 02:30:00,0.125200,0.124574,0.125200,2025-06-29 03:00:00,-275.47,-1.60%,-137734.000000
SAHARAUSDT,2025-06-29 02:30:00,0.100200,0.099702,0.103040,2025-06-29 03:00:00,-4864.14,-4.83%,-1004988.000000
SEIUSDT,2025-06-29 02:30:00,0.298800,0.297307,0.300200,2025-06-29 03:00:00,-1138.65,-1.14%,-334896.000000
SKLUSDT,2025-06-29 02:30:00,0.018110,0.018019,0.018140,2025-06-29 03:00:00,-351.07,-11.21%,-172942.000000
USDCUSDT,2025-06-29 02:30:00,0.999165,0.994169,0.999166,2025-06-29 03:00:00,-0.60,-0.20%,-300.000000
XVSUSDT,2025-06-29 02:30:00,5.830000,5.800853,5.836000,2025-06-29 03:00:00,-1.53,-0.14%,-191.000000
ACTUSDT,2025-06-29 02:35:00,0.042610,0.042397,0.042700,2025-06-29 03:05:00,-208.02,-4.90%,-99532.000000
BEAMXUSDT,2025-06-29 02:35:00,0.005573,0.005545,0.005607,2025-06-29 03:05:00,-3361.99,-36.50%,-1652896.000000
BNBUSDT,2025-06-29 02:35:00,649.090000,645.845090,649.280000,2025-06-29 03:05:00,-29.57,-0.03%,-154.000000
COMPUSDT,2025-06-29 02:35:00,45.490000,45.262590,45.730000,2025-06-29 03:05:00,-178.84,-0.53%,-739.000000
FILUSDC,2025-06-29 02:35:00,2.255000,2.243730,2.261000,2025-06-29 03:05:00,-12.82,-0.35%,-1603.000000
JSTUSDT,2025-06-29 02:35:00,0.033709,0.033541,0.033686,2025-06-29 03:05:00,-96.82,-5.86%,-48971.000000
MORPHOUSDT,2025-06-29 02:35:00,1.366900,1.360067,1.363000,2025-06-29 03:05:00,5.68,0.14%,-2989.000000
PIPPINUSDT,2025-06-29 02:35:00,0.015470,0.015393,0.015660,2025-06-29 03:05:00,-397.84,-14.16%,-181664.000000
SOONUSDT,2025-06-29 02:35:00,0.228810,0.227666,0.232420,2025-06-29 03:05:00,-562.92,-2.45%,-100342.000000
WCTUSDT,2025-06-29 02:35:00,0.325800,0.324172,0.324500,2025-06-29 03:05:00,-214.97,-0.21%,-307099.000000
AEVOUSDT,2025-06-29 02:40:00,0.080600,0.080197,0.081100,2025-06-29 03:10:00,-229.60,-3.10%,-91838.000000
BANANAS31USDT,2025-06-29 02:40:00,0.013008,0.012943,0.012943,2025-06-29 02:50:00,-14876.36,-14.88%,-7688181.000000
BANUSDT,2025-06-29 02:40:00,0.057390,0.057103,0.057103,2025-06-29 03:05:00,-1744.45,-2.99%,-1018150.000000
DEGOUSDT,2025-06-29 02:40:00,1.054400,1.049130,1.054100,2025-06-29 03:10:00,-17.61,-0.16%,-10358.000000
HIFIUSDT,2025-06-29 02:40:00,0.125400,0.124774,0.125100,2025-06-29 03:10:00,-663.65,-1.36%,-390381.000000
HYPEUSDT,2025-06-29 02:40:00,37.848000,37.658996,38.099000,2025-06-29 03:10:00,-669.18,-0.67%,-2645.000000
MAVUSDT,2025-06-29 02:40:00,0.044550,0.044327,0.044920,2025-06-29 03:10:00,-118.34,-5.32%,-49934.000000
MKRUSDT,2025-06-29 02:40:00,1938.100000,1928.418471,1948.700000,2025-06-29 03:10:00,-540.70,-0.55%,-51.000000
OGUSDT,2025-06-29 02:40:00,4.015000,3.994929,4.038000,2025-06-29 03:10:00,-12.13,-0.62%,-485.000000
ONTUSDT,2025-06-29 02:40:00,0.120400,0.119798,0.120800,2025-06-29 03:10:00,-260.98,-1.99%,-108743.000000
OXTUSDT,2025-06-29 02:40:00,0.053230,0.052964,0.053420,2025-06-29 03:10:00,-212.44,-4.11%,-97003.000000
TUTUSDT,2025-06-29 02:40:00,0.059250,0.058954,0.059140,2025-06-29 03:10:00,-688.63,-3.19%,-364354.000000
1000WHYUSDT,2025-06-29 02:45:00,0.000026,0.000026,0.000026,2025-06-29 03:15:00,-14233.76,-7663.60%,-7116170.000000
ACEUSDT,2025-06-29 02:45:00,0.512800,0.510237,0.516100,2025-06-29 03:15:00,-14.35,-1.03%,-2708.000000
ARBUSDT,2025-06-29 02:45:00,0.306700,0.305169,0.308300,2025-06-29 03:15:00,-1175.47,-1.17%,-326519.000000
BANDUSDT,2025-06-29 02:45:00,0.572700,0.569838,0.572600,2025-06-29 03:15:00,-28.24,-0.33%,-14863.000000
BATUSDT,2025-06-29 02:45:00,0.127300,0.126664,0.127800,2025-06-29 03:15:00,-294.39,-1.96%,-117755.000000
DASHUSDT,2025-06-29 02:45:00,19.780000,19.681150,19.870000,2025-06-29 03:15:00,-8.37,-0.47%,-91.000000
DEEPUSDT,2025-06-29 02:45:00,0.137030,0.136345,0.137300,2025-06-29 03:15:00,-237.85,-1.66%,-104780.000000
ETHWUSDT,2025-06-29 02:45:00,1.324500,1.317878,1.330700,2025-06-29 03:15:00,-6.76,-0.62%,-824.000000
FIOUSDT,2025-06-29 02:45:00,0.014500,0.014428,0.014630,2025-06-29 03:15:00,-174.47,-14.69%,-81909.000000
GASUSDT,2025-06-29 02:45:00,2.758000,2.744218,2.764000,2025-06-29 03:15:00,-8.65,-0.29%,-1081.000000
HIVEUSDT,2025-06-29 02:45:00,0.199560,0.198563,0.200190,2025-06-29 03:15:00,-16.81,-1.32%,-6393.000000
KAIAUSDT,2025-06-29 02:45:00,0.169000,0.168156,0.169300,2025-06-29 03:15:00,-1363.33,-1.36%,-592754.000000
KERNELUSDT,2025-06-29 02:45:00,0.106300,0.105769,0.106700,2025-06-29 03:15:00,-79.80,-2.26%,-33248.000000
LSKUSDT,2025-06-29 02:45:00,0.372800,0.370937,0.374600,2025-06-29 03:15:00,-11.92,-1.02%,-3137.000000
LUNA2USDT,2025-06-29 02:45:00,0.146800,0.146067,0.147400,2025-06-29 03:15:00,-288.67,-1.77%,-111026.000000
MINAUSDT,2025-06-29 02:45:00,0.170400,0.169548,0.171000,2025-06-29 03:15:00,-419.51,-1.53%,-161349.000000
NEOUSDC,2025-06-29 02:45:00,5.480000,5.452604,5.508000,2025-06-29 03:15:00,-14.43,-0.55%,-481.000000
STXUSDT,2025-06-29 02:45:00,0.661000,0.657698,0.664300,2025-06-29 03:15:00,-189.27,-0.80%,-35712.000000
SWELLUSDT,2025-06-29 02:45:00,0.008940,0.008895,0.009030,2025-06-29 03:15:00,-355.53,-23.38%,-170111.000000
SXPUSDT,2025-06-29 02:45:00,0.170700,0.169847,0.170900,2025-06-29 03:15:00,-38.12,-1.29%,-17326.000000
THEUSDT,2025-06-29 02:45:00,0.263100,0.261785,0.263600,2025-06-29 03:15:00,-64.31,-0.95%,-25722.000000
TRBUSDT,2025-06-29 02:45:00,37.098000,36.912629,36.936000,2025-06-29 03:15:00,431.52,0.43%,-2697.000000
ASRUSDT,2025-06-29 02:50:00,2.326000,2.314375,2.330000,2025-06-29 03:20:00,-2.63,-0.26%,-438.000000
CHRUSDT,2025-06-29 02:50:00,0.077600,0.077212,0.078000,2025-06-29 03:20:00,-216.31,-3.09%,-90131.000000
COSUSDT,2025-06-29 02:50:00,0.003047,0.003032,0.003057,2025-06-29 03:20:00,-7397.60,-65.97%,-3680396.000000
DMCUSDT,2025-06-29 02:50:00,0.005905,0.005876,0.006014,2025-06-29 03:20:00,-35778.51,-35.72%,-16964678.000000
HIPPOUSDT,2025-06-29 02:50:00,0.001688,0.001680,0.001693,2025-06-29 03:20:00,-13205.56,-118.78%,-6586313.000000
HOMEUSDT,2025-06-29 02:50:00,0.021232,0.021126,0.021236,2025-06-29 03:20:00,-9440.18,-9.44%,-4710668.000000
RDNTUSDT,2025-06-29 02:50:00,0.019770,0.019671,0.019920,2025-06-29 03:20:00,-312.15,-10.88%,-145187.000000
SNXUSDT,2025-06-29 02:50:00,0.583000,0.580086,0.585000,2025-06-29 03:20:00,-3.76,-0.69%,-941.000000
TOKENUSDT,2025-06-29 02:50:00,0.013340,0.013273,0.013420,2025-06-29 03:20:00,-146.54,-15.59%,-70452.000000
AKTUSDT,2025-06-29 02:55:00,1.093000,1.087538,1.096000,2025-06-29 03:25:00,-18.56,-0.46%,-3712.000000
ALICEUSDT,2025-06-29 02:55:00,0.370000,0.368150,0.371000,2025-06-29 03:25:00,-106.13,-0.81%,-35378.000000
ARKUSDT,2025-06-29 02:55:00,0.355200,0.353424,0.355100,2025-06-29 03:25:00,-22.78,-0.53%,-11988.000000
DRIFTUSDT,2025-06-29 02:55:00,0.392400,0.390439,0.405400,2025-06-29 03:25:00,-283.57,-3.82%,-18905.000000
JELLYJELLYUSDT,2025-06-29 02:55:00,0.028260,0.028119,0.028160,2025-06-29 03:25:00,-285.30,-6.72%,-150156.000000
JOEUSDT,2025-06-29 02:55:00,0.141440,0.140733,0.141740,2025-06-29 03:25:00,-64.83,-1.63%,-28188.000000
NMRUSDT,2025-06-29 02:55:00,7.294000,7.257537,7.301000,2025-06-29 03:25:00,-4.86,-0.12%,-540.000000
SOLVUSDT,2025-06-29 02:55:00,0.045790,0.045561,0.045860,2025-06-29 03:25:00,-56.58,-4.52%,-27335.000000
SQDUSDT,2025-06-29 02:55:00,0.148910,0.148166,0.148166,2025-06-29 03:15:00,-61.52,-0.84%,-48962.000000
1000RATSUSDT,2025-06-29 03:00:00,0.018620,0.018527,0.018590,2025-06-29 03:30:00,-1256.41,-10.58%,-637773.000000
AAVEUSDC,2025-06-29 03:00:00,261.720000,260.411835,263.460000,2025-06-29 03:30:00,-472.08,-0.67%,-271.000000
AAVEUSDT,2025-06-29 03:00:00,261.730000,260.421617,263.460000,2025-06-29 03:30:00,-661.62,-0.66%,-382.000000
ACXUSDT,2025-06-29 03:00:00,0.135100,0.134425,0.135000,2025-06-29 03:30:00,-113.89,-1.41%,-59944.000000
AGLDUSDT,2025-06-29 03:00:00,0.681900,0.678494,0.683200,2025-06-29 03:30:00,-85.64,-0.48%,-25950.000000
ASTRUSDT,2025-06-29 03:00:00,0.022830,0.022716,0.022849,2025-06-29 03:30:00,-94.56,-8.84%,-46837.000000
B3USDT,2025-06-29 03:00:00,0.002664,0.002651,0.002661,2025-06-29 03:30:00,-932.01,-74.96%,-466704.000000
CELOUSDT,2025-06-29 03:00:00,0.260000,0.258700,0.261000,2025-06-29 03:30:00,-354.38,-1.15%,-118125.000000
CKBUSDT,2025-06-29 03:00:00,0.003388,0.003371,0.003397,2025-06-29 03:30:00,-4532.88,-59.30%,-2256288.000000
DEFIUSDT,2025-06-29 03:00:00,631.700000,628.543832,633.500000,2025-06-29 03:30:00,-1.80,-0.29%,-1.000000
EPICUSDT,2025-06-29 03:00:00,0.825200,0.821077,0.825100,2025-06-29 03:30:00,-14.43,-0.23%,-7596.000000
EPTUSDT,2025-06-29 03:00:00,0.004288,0.004267,0.004295,2025-06-29 03:30:00,-2051.70,-46.81%,-1022273.000000
ETHUSDT_251226,2025-06-29 03:00:00,2496.200000,2483.722083,2499.030000,2025-06-29 03:30:00,-2.83,-0.11%,-1.000000
FHEUSDT,2025-06-29 03:00:00,0.075540,0.075163,0.075540,2025-06-29 03:30:00,-57.51,-2.65%,-28757.000000
IDUSDT,2025-06-29 03:00:00,0.153850,0.153082,0.153800,2025-06-29 03:30:00,-634.19,-1.27%,-325228.000000
ILVUSDT,2025-06-29 03:00:00,10.315000,10.263448,10.343000,2025-06-29 03:30:00,-13.65,-0.29%,-455.000000
LOKAUSDT,2025-06-29 03:00:00,0.053530,0.053262,0.053410,2025-06-29 03:30:00,-425.73,-3.51%,-226452.000000
LUMIAUSDT,2025-06-29 03:00:00,0.229300,0.228154,0.229900,2025-06-29 03:30:00,-229.21,-1.13%,-88159.000000
MAVIAUSDT,2025-06-29 03:00:00,0.139700,0.139003,0.139700,2025-06-29 03:30:00,-51.29,-1.43%,-25644.000000
MERLUSDT,2025-06-29 03:00:00,0.086810,0.086376,0.087150,2025-06-29 03:30:00,-83.98,-2.70%,-35888.000000
NEARUSDC,2025-06-29 03:00:00,2.141000,2.130307,2.144000,2025-06-29 03:30:00,-17.14,-0.23%,-3428.000000
NEOUSDT,2025-06-29 03:00:00,5.498000,5.470541,5.518000,2025-06-29 03:30:00,-88.73,-0.40%,-4033.000000
NKNUSDT,2025-06-29 03:00:00,0.024250,0.024129,0.024320,2025-06-29 03:30:00,-651.67,-8.54%,-314816.000000
ONEUSDT,2025-06-29 03:00:00,0.009940,0.009890,0.009960,2025-06-29 03:30:00,-1542.86,-20.32%,-763791.000000
ONGUSDT,2025-06-29 03:00:00,0.166530,0.165698,0.166660,2025-06-29 03:30:00,-83.30,-1.28%,-39110.000000
PERPUSDT,2025-06-29 03:00:00,0.226500,0.225369,0.227300,2025-06-29 03:30:00,-26.34,-1.24%,-9408.000000
PIXELUSDT,2025-06-29 03:00:00,0.031870,0.031711,0.032080,2025-06-29 03:30:00,-1680.11,-6.93%,-760229.000000
PORT3USDT,2025-06-29 03:00:00,0.041390,0.041183,0.041420,2025-06-29 03:30:00,-111.05,-4.90%,-54704.000000
PROMPTUSDT,2025-06-29 03:00:00,0.136500,0.135818,0.136500,2025-06-29 03:30:00,-137.94,-1.47%,-68968.000000
PUNDIXUSDT,2025-06-29 03:00:00,0.273900,0.272531,0.275600,2025-06-29 03:30:00,-41.90,-1.35%,-11325.000000
QNTUSDT,2025-06-29 03:00:00,109.790000,109.241141,110.470000,2025-06-29 03:30:00,-127.53,-0.62%,-187.000000
QTUMUSDT,2025-06-29 03:00:00,1.961000,1.951198,1.964000,2025-06-29 03:30:00,-15.43,-0.25%,-3086.000000
REDUSDT,2025-06-29 03:00:00,0.286900,0.285467,0.288200,2025-06-29 03:30:00,-47.41,-1.15%,-14366.000000
RESOLVUSDT,2025-06-29 03:00:00,0.155250,0.154477,0.155880,2025-06-29 03:30:00,-1701.60,-1.69%,-646996.000000
RLCUSDT,2025-06-29 03:00:00,0.933800,0.929136,0.936200,2025-06-29 03:30:00,-44.30,-0.47%,-10069.000000
RONINUSDT,2025-06-29 03:00:00,0.437800,0.435611,0.438900,2025-06-29 03:30:00,-33.15,-0.71%,-10693.000000
ROSEUSDT,2025-06-29 03:00:00,0.023600,0.023482,0.023650,2025-06-29 03:30:00,-568.20,-8.69%,-277170.000000
SAFEUSDT,2025-06-29 03:00:00,0.397100,0.395116,0.398700,2025-06-29 03:30:00,-35.21,-0.91%,-9780.000000
SLERFUSDT,2025-06-29 03:00:00,0.068700,0.068357,0.068680,2025-06-29 03:30:00,-50.66,-2.88%,-25587.000000
SONICUSDT,2025-06-29 03:00:00,0.194700,0.193727,0.195200,2025-06-29 03:30:00,-41.74,-1.28%,-16695.000000
STEEMUSDT,2025-06-29 03:00:00,0.125190,0.124564,0.125420,2025-06-29 03:30:00,-60.88,-1.78%,-27300.000000
STORJUSDT,2025-06-29 03:00:00,0.241900,0.240692,0.242800,2025-06-29 03:30:00,-393.39,-1.20%,-135652.000000
TRUUSDT,2025-06-29 03:00:00,0.029030,0.028885,0.029140,2025-06-29 03:30:00,-587.01,-7.27%,-278205.000000
UNIUSDC,2025-06-29 03:00:00,7.019000,6.983911,7.040000,2025-06-29 03:30:00,-48.94,-0.33%,-2128.000000
WAXPUSDT,2025-06-29 03:00:00,0.020050,0.019950,0.020120,2025-06-29 03:30:00,-2326.94,-10.32%,-1124126.000000
